Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002363,=,0.0,http://human.owl#NCI_C33441,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Radius_Bone""]",[],"[""owl:Class""]",http://human.owl#NCI_C12777,=,1.0,http://mouse.owl#MA_0001357,"[""radius""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000921,=,0.0,http://human.owl#NCI_C12222,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Paranasal_Sinus""]",[],"[""owl:Class""]",http://human.owl#NCI_C12763,=,1.0,http://mouse.owl#MA_0000431,"[""paranasal sinus""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002299,=,0.0,http://human.owl#NCI_C52921,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000348,=,0.0,http://human.owl#NCI_C12506,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001568,=,0.0,http://human.owl#NCI_C49223,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Tibialis_Caudalis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53078,=,1.0,http://mouse.owl#MA_0002394,"[""tibialis caudalis""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Vena_Cava""]",[],"[""owl:Class""]",http://human.owl#NCI_C12817,=,1.0,http://mouse.owl#MA_0000068,"[""vena cava""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Transversus_Abdominis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53179,=,1.0,http://mouse.owl#MA_0002396,"[""transversus abdominis""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001381,=,0.0,http://human.owl#NCI_C52778,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001911,=,0.0,http://human.owl#NCI_C33452,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Amphiarthrosis""]",[],"[""owl:Class""]",http://human.owl#NCI_C32061,=,1.0,http://mouse.owl#MA_0001504,"[""symphysis""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Adrenal_Gland""]",[],"[""owl:Class""]",http://human.owl#NCI_C12666,=,1.0,http://mouse.owl#MA_0000116,"[""adrenal gland""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002042,=,0.0,http://human.owl#NCI_C52738,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001705,=,0.0,http://human.owl#NCI_C33487,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Pancreas""]",[],"[""owl:Class""]",http://human.owl#NCI_C12393,=,1.0,http://mouse.owl#MA_0000120,"[""pancreas""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Fibrocartilage""]",[],"[""owl:Class""]",http://human.owl#NCI_C32599,=,1.0,http://mouse.owl#MA_0000108,"[""fibrocartilage""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Posterior_Chamber_of_the_Eye""]",[],"[""owl:Class""]",http://human.owl#NCI_C12900,=,1.0,http://mouse.owl#MA_0002460,"[""eye posterior chamber""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000767,=,0.0,http://human.owl#NCI_C33774,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Body_of_Stomach""]",[],"[""owl:Class""]",http://human.owl#NCI_C12258,=,1.0,http://mouse.owl#MA_0002559,"[""stomach body""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000207,=,0.0,http://human.owl#NCI_C12510,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Cerebellar_Cortex""]",[],"[""owl:Class""]",http://human.owl#NCI_C49216,=,1.0,http://mouse.owl#MA_0000199,"[""cerebellar cortex""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C12372,=,1.0,http://mouse.owl#MA_0000064,"[""artery""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001182,=,0.0,http://human.owl#NCI_C33135,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000818,=,0.0,http://human.owl#NCI_C12356,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000355,=,0.0,http://human.owl#NCI_C32421,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002031,=,0.0,http://human.owl#NCI_C12774,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000737,=,0.0,http://human.owl#NCI_C32801,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002617,=,0.0,http://human.owl#NCI_C33101,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Glomerulus""]",[],"[""owl:Class""]",http://human.owl#NCI_C13250,=,1.0,http://mouse.owl#MA_0001657,"[""glomerulus""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000322,=,0.0,http://human.owl#NCI_C32461,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000449,=,0.0,http://human.owl#NCI_C12770,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001299,=,0.0,http://human.owl#NCI_C33161,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Lymph_Node_Germinal_Center""]",[],"[""owl:Class""]",http://human.owl#NCI_C49757,=,1.0,http://mouse.owl#MA_0000744,"[""lymph node secondary follicle""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001312,=,0.0,http://human.owl#NCI_C32809,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Membranous_Urethra""]",[],"[""owl:Class""]",http://human.owl#NCI_C33091,=,1.0,http://mouse.owl#MA_0002647,"[""membranous urethra""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Rib_1""]",[],"[""owl:Class""]",http://human.owl#NCI_C52770,=,1.0,http://mouse.owl#MA_0001401,"[""rib 1""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Spinalis_Thoracis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53038,=,1.0,http://mouse.owl#MA_0002381,"[""spinalis thoracis""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001307,=,0.0,http://human.owl#NCI_C26463,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Trachea_Submucosa""]",[],"[""owl:Class""]",http://human.owl#NCI_C49307,=,1.0,http://mouse.owl#MA_0001860,"[""trachea submucosa""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001496,=,0.0,http://human.owl#NCI_C33888,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000031,=,0.0,http://human.owl#NCI_C25389,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Ankle_Skin""]",[],"[""owl:Class""]",http://human.owl#NCI_C52751,=,1.0,http://mouse.owl#MA_0000641,"[""ankle skin""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Intestine""]",[],"[""owl:Class""]",http://human.owl#NCI_C12736,=,1.0,http://mouse.owl#MA_0000328,"[""intestine""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001546,=,0.0,http://human.owl#NCI_C32929,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001638,=,0.0,http://human.owl#NCI_C32960,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000182,=,0.0,http://human.owl#NCI_C12827,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002164,=,0.0,http://human.owl#NCI_C33608,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000660,=,0.0,http://human.owl#NCI_C12982,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Tarsal_Bone""]",[],"[""owl:Class""]",http://human.owl#NCI_C12796,=,1.0,http://mouse.owl#MA_0000297,"[""tarsal bone""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Sensory_Ganglion""]",[],"[""owl:Class""]",http://human.owl#NCI_C13060,=,1.0,http://mouse.owl#MA_0002566,"[""sensory ganglion""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002035,=,0.0,http://human.owl#NCI_C12778,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Intercostal_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C32824,=,1.0,http://mouse.owl#MA_0002324,"[""intercostales""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""White_Matter_of_the_Spinal_Cord""]",[],"[""owl:Class""]",http://human.owl#NCI_C33893,=,1.0,http://mouse.owl#MA_0000910,"[""spinal cord white matter""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000075,=,0.0,http://human.owl#NCI_C12868,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Penis_Erectile_Tissue""]",[],"[""owl:Class""]",http://human.owl#NCI_C49269,=,1.0,http://mouse.owl#MA_0001743,"[""penis erectile tissue""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Arm""]",[],"[""owl:Class""]",http://human.owl#NCI_C32141,=,1.0,http://mouse.owl#MA_0000033,"[""arm""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001725,=,0.0,http://human.owl#NCI_C49219,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Interlobular_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32826,=,1.0,http://mouse.owl#MA_0002584,"[""interlobular artery""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Dorsal_Metatarsal_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C52689,=,1.0,http://mouse.owl#MA_0002105,"[""dorsal metatarsal vein""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001776,=,0.0,http://human.owl#NCI_C49250,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001200,=,0.0,http://human.owl#NCI_C33083,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000168,=,0.0,http://human.owl#NCI_C12439,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Venule_Endothelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C49319,=,1.0,http://mouse.owl#MA_0000716,"[""venule endothelium""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Loop_of_Henle""]",[],"[""owl:Class""]",http://human.owl#NCI_C33006,=,1.0,http://mouse.owl#MA_0001675,"[""loop of henle""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Transitional_Epithelium""]",[],"[""owl:Class""]",http://human.owl#NCI_C13318,=,1.0,http://mouse.owl#MA_0001693,"[""urinary bladder urothelium""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002351,=,0.0,http://human.owl#NCI_C53170,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000131,=,0.0,http://human.owl#NCI_C33784,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Right_Renal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C52740,=,1.0,http://mouse.owl#MA_0002037,"[""right renal artery""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Cheek""]",[],"[""owl:Class""]",http://human.owl#NCI_C13070,=,1.0,http://mouse.owl#MA_0002475,"[""cheek""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Common_Hepatic_Duct""]",[],"[""owl:Class""]",http://human.owl#NCI_C32356,=,1.0,http://mouse.owl#MA_0002660,"[""common hepatic duct""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Sternum""]",[],"[""owl:Class""]",http://human.owl#NCI_C12793,=,1.0,http://mouse.owl#MA_0001331,"[""sternum""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001774,=,0.0,http://human.owl#NCI_C33755,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001159,=,0.0,http://human.owl#NCI_C52829,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Left_Lung_Terminal_Bronchiole""]",[],"[""owl:Class""]",http://human.owl#NCI_C49255,=,1.0,http://mouse.owl#MA_0001780,"[""left lung terminal bronchiole""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002487,=,0.0,http://human.owl#NCI_C33603,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001997,=,0.0,http://human.owl#NCI_C52968,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000596,=,0.0,http://human.owl#NCI_C52754,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000175,=,0.0,http://human.owl#NCI_C12398,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001105,=,0.0,http://human.owl#NCI_C12808,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Hyaline_Cartilage""]",[],"[""owl:Class""]",http://human.owl#NCI_C32746,=,1.0,http://mouse.owl#MA_0000109,"[""hyaline cartilage""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Papilla_of_the_Tongue""]",[],"[""owl:Class""]",http://human.owl#NCI_C33258,=,1.0,http://mouse.owl#MA_0001593,"[""tongue papilla""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001326,=,0.0,http://human.owl#NCI_C49262,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001172,=,0.0,http://human.owl#NCI_C52810,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000119,=,0.0,http://human.owl#NCI_C12397,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Oropharyngeal_Lymphoid_Tissue""]",[],"[""owl:Class""]",http://human.owl#NCI_C49596,=,1.0,http://mouse.owl#MA_0000752,"[""oropharyngeal lymphoid tissue""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Anal_Region""]",[],"[""owl:Class""]",http://human.owl#NCI_C32069,=,1.0,http://mouse.owl#MA_0000329,"[""anal region""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001584,=,0.0,http://human.owl#NCI_C33249,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Foot""]",[],"[""owl:Class""]",http://human.owl#NCI_C32622,=,1.0,http://mouse.owl#MA_0000044,"[""foot""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002359,=,0.0,http://human.owl#NCI_C33421,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0000120,=,0.0,http://human.owl#NCI_C12393,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002009,=,0.0,http://human.owl#NCI_C33194,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Nipple""]",[],"[""owl:Class""]",http://human.owl#NCI_C12299,=,1.0,http://mouse.owl#MA_0000796,"[""nipple""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001988,=,0.0,http://human.owl#NCI_C52948,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Choroid_Plexus_of_the_Fourth_Ventricle""]",[],"[""owl:Class""]",http://human.owl#NCI_C32308,=,1.0,http://mouse.owl#MA_0000983,"[""fourth ventricle choroid plexus""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001469,=,0.0,http://human.owl#NCI_C12766,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Flexor_Hallucis_Longus""]",[],"[""owl:Class""]",http://human.owl#NCI_C52925,=,1.0,http://mouse.owl#MA_0002301,"[""flexor hallucis longus""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001639,=,0.0,http://human.owl#NCI_C33476,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0001148,=,0.0,http://human.owl#NCI_C52748,[],[],[],true,false negative
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""Seminal_Vesicle_Secretion""]",[],"[""owl:Class""]",http://human.owl#NCI_C52552,=,1.0,http://mouse.owl#MA_0002526,"[""seminal vesicle secretion""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,/home/ec2-user/KGAS_MELT/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],[],http://mouse.owl#MA_0002391,=,0.0,http://human.owl#NCI_C53072,[],[],[],true,false negative
